D11_09,1069044,807295,460362,.755,.570,.430
D11_10,1601094,1193893,598904,.745,.501,.374
D11_11,1950329,1504651,720943,.771,.479,.369
D11_12,844015,655705,343464,.776,.523,.406
D11_13,1622991,1276304,619343,.786,.485,.381
D11_14,972406,754969,397026,.776,.525,.408
D11_15,1780062,1403603,656515,.788,.467,.368
D11_16,1913011,1519784,720944,.794,.474,.376
D11_17,1173652,887970,468638,.756,.527,.399
D12_01,2122407,1594780,830184,.751,.520,.391
D12_02,1925246,1437213,773553,.746,.538,.401
D12_03,3088033,2318422,1160783,.750,.500,.375
D12_04,2074759,1636657,748829,.788,.457,.360
D12_05,849418,643772,377099,.757,.585,.443
D12_06,698449,532290,316781,.762,.595,.453
D12_07,2627963,2053057,948282,.781,.461,.360
D12_08,2211125,1662093,861699,.751,.518,.389
D12_09,2299428,1689592,882542,.734,.522,.383
D12_10,2190110,1677523,851192,.765,.507,.388
D12_11,1880360,1369758,744393,.728,.543,.395
D12_12,2249105,1688649,880768,.750,.521,.391
D12_13,1681724,1261091,681652,.749,.540,.405
D12_14,1526728,1151217,633177,.754,.550,.414
D12_15,1305747,971630,549548,.744,.565,.420
D12_16,1591815,1174312,642934,.737,.547,.403
D12_17,2544266,1878456,973312,.738,.518,.382
D12_18,2199925,1643826,862064,.747,.524,.391
D12_19,889192,666784,360151,.749,.540,.405
D12_20,1745894,1317702,710592,.754,.539,.407
D12_21,2690646,2090394,945794,.776,.452,.351
D12_22,218798,169160,100759,.773,.595,.460
D12_23,1308034,979255,551695,.748,.563,.421
D12_24,2500765,1880752,959767,.752,.510,.383
D12_25,793184,591398,344868,.745,.583,.434
D13_01,1069544,811858,418847,.759,.515,.391
D13_02,3010851,2237167,1062895,.743,.475,.353
D13_03,2444135,1814532,936657,.742,.516,.383
D13_04,1330901,1028550,517701,.772,.503,.388
D13_05,2607039,1923598,957938,.737,.497,.367
D13_06,1930130,1476202,711475,.764,.481,.368
D13_07,1021598,789674,406527,.772,.514,.397
D13_08,2273817,1790988,860963,.787,.480,.378
D14_01,1842240,1340671,676679,.727,.504,.367
D14_02,1838560,1378159,731438,.749,.530,.397
D14_03,2560906,1919459,977854,.749,.509,.381
D14_04,2836348,2109600,993738,.743,.471,.350
D14_05,814172,609681,360950,.748,.592,.443
D14_06,1826242,1358478,751461,.743,.553,.411
D14_07,1910110,1438461,760791,.753,.528,.398
D14_08,1952045,1455077,729652,.745,.501,.373
D14_09,719047,551339,299331,.766,.542,.416
D14_10,2953636,2154200,1018833,.729,.472,.344
D14_11,3599,2837,2588,.788,.912,.719
D14_12,2007331,1507543,799802,.751,.530,.398
D14_13,2386464,1851613,848905,.775,.458,.355
D14_14,1753645,1327981,718739,.757,.541,.409
D14_15,1835588,1371045,742101,.746,.541,.404
D14_16,2449037,1817534,906044,.742,.498,.369
D14_17,1549072,1155690,609273,.746,.527,.393
D14_18,1250853,936547,503589,.748,.537,.402
D14_19,3490048,2617225,1227714,.749,.469,.351
D14_20,867435,631291,363610,.727,.575,.419
D14_21,1205268,885695,492531,.734,.556,.408
D14_22,788011,613167,333737,.778,.544,.423
D14_23,767724,561662,329055,.731,.585,.428
D14_24,980307,726818,414044,.741,.569,.422
D14_25,651840,506516,280022,.777,.552,.429
D15_1,2721659,2023836,983963,.743,.486,.361
D15_10,8414052,6508506,2362530,.773,.362,.280
D15_11,2788003,2103269,1009137,.754,.479,.361
D15_12,1629237,1234425,635122,.757,.514,.389
D15_13,3295120,2484479,1164606,.753,.468,.353
D15_14,2745759,2071430,997351,.754,.481,.363
D15_15,2327587,1745754,864047,.750,.494,.371
D15_16,4505071,3397890,1524411,.754,.448,.338
D15_17,3532438,2672128,1220261,.756,.456,.345
D15_18,147000,105867,72935,.720,.688,.496
D15_19,1612029,1202247,628572,.745,.522,.389
D15_2,136709,102458,67334,.749,.657,.492
D15_20,1970461,1466700,758151,.744,.516,.384
D15_21,652632,490051,272668,.750,.556,.417
D15_22,1492230,1126404,598877,.754,.531,.401
D15_23,977421,719825,412002,.736,.572,.421
D15_24,902799,658533,375389,.729,.570,.415
D15_25,843089,615364,359457,.729,.584,.426
D15_3,2225703,1669988,836280,.750,.500,.375
D15_4,3263839,2467275,1155724,.755,.468,.354
D15_5,3520996,2647769,1224413,.751,.462,.347
D15_6,814941,610759,351556,.749,.575,.431
D15_7,2776389,2084762,1010136,.750,.484,.363
D15_8,6255868,4717217,1967804,.754,.417,.314
D15_9,4222212,3181960,1440389,.753,.452,.341
D16_1,906835,667888,391259,.736,.585,.431
D16_10,660986,496054,292262,.750,.589,.442
D16_11,803032,597529,348715,.744,.583,.434
D16_12,1020965,767857,425074,.752,.553,.416
D16_13,873621,632504,363359,.724,.574,.415
D16_14,925772,678974,390818,.733,.575,.422
D16_15,2237961,1655432,832867,.739,.503,.372
D16_16,2946614,2204681,1066430,.748,.483,.361
D16_17,1077813,809183,457805,.750,.565,.424
D16_18,513754,402610,223310,.783,.554,.434
D16_2,256197,201015,116328,.784,.578,.454
D16_3,757802,548989,321134,.724,.584,.423
D16_4,7580,5745,4939,.757,.859,.651
D16_5,5416,4343,3770,.801,.868,.696
D16_6,890696,669723,368512,.751,.550,.413
D16_7,930369,695544,391364,.747,.562,.420
D16_8,1220889,904666,493490,.740,.545,.404
D16_9,217647,172399,103808,.792,.602,.476
D17_1,4086534,3139031,1295230,.768,.412,.316
D17_2,883460,661984,379969,.749,.573,.430
D17_3,720600,545454,311803,.756,.571,.432
D17_4,3681928,2777016,1237188,.754,.445,.336
D17_5,1040682,784763,434169,.754,.553,.417
D19_1,1724650,1297007,672633,.752,.518,.390
D19_10,1295023,969819,521350,.748,.537,.402
D19_11,1632512,1220262,631533,.747,.517,.386
D19_12,609169,475385,258912,.780,.544,.425
D19_13,850415,636380,360964,.748,.567,.424
D19_14,655793,490332,286146,.747,.583,.436
D19_15,764210,567565,327182,.742,.576,.428
D19_16,987932,729962,410071,.738,.561,.415
D19_2,1771107,1325543,680416,.748,.513,.384
D19_3,2768451,2076898,1002237,.750,.482,.362
D19_4,4599630,3464594,1541512,.753,.444,.335
D19_5,1064443,796256,440889,.748,.553,.414
D19_6,1872061,1402595,711049,.749,.506,.379
D19_7,323505,235382,146161,.727,.620,.451
D19_8,2379576,1777699,883623,.747,.497,.371
D19_9,1153919,865828,470855,.750,.543,.408
D20_1,1341074,1006222,538001,.750,.534,.401
D20_2,4264758,3192337,1441680,.748,.451,.338
D20_3,13363866,10498084,3328015,.785,.317,.249
D20_4,5149968,3880657,1689099,.753,.435,.327
D20_5,752889,562063,323282,.746,.575,.429
D20_6,794455,594677,340364,.748,.572,.428
D22_1,365601,286327,164045,.783,.572,.448
D22_10,741897,546247,317484,.736,.581,.427
D22_11,2091720,1574523,792880,.752,.503,.379
D22_12,687071,501756,296135,.730,.590,.431
D22_13,485855,382171,214772,.786,.561,.442
D22_14,1046937,786137,436537,.750,.555,.416
D22_15,1737550,1296501,681633,.746,.525,.392
D22_16,674685,498688,296481,.739,.594,.439
D22_17,643961,465436,293158,.722,.629,.455
D22_18,800045,585808,355429,.732,.606,.444
D22_19,858091,647620,386735,.754,.597,.450
D22_2,880045,656521,371970,.746,.566,.422
D22_20,583144,438167,274855,.751,.627,.471
D22_21,433385,338772,192397,.781,.567,.443
D22_22,679744,514441,310906,.756,.604,.457
D22_23,244371,188653,112667,.771,.597,.461
D22_24,309906,246163,140936,.794,.572,.454
D22_25,590628,440251,275730,.745,.626,.466
D22_3,630177,472847,275435,.750,.582,.437
D22_4,957038,698776,398403,.730,.570,.416
D22_5,839046,629405,357229,.750,.567,.425
D22_6,532552,414352,230978,.778,.557,.433
D22_7,896847,669818,383826,.746,.573,.427
D22_8,388749,302739,172606,.778,.570,.444
D22_9,1079087,785600,446274,.728,.568,.413
D25_1,3079864,2304241,1148042,.748,.498,.372
D26_1,1501748,1118099,604688,.744,.540,.402
D26_10,679281,508886,315365,.749,.619,.464
D26_2,1597609,1189052,660725,.744,.555,.413
D26_3,2213883,1665483,867201,.752,.520,.391
D26_4,10363,7890,6646,.761,.842,.641
D26_5,2437430,1838230,937266,.754,.509,.384
D26_6,1377200,1045130,582510,.758,.557,.422
D26_7,1073316,806962,469559,.751,.581,.437
D26_8,1708535,1264152,699950,.739,.553,.409
D26_9,2360193,1773756,910748,.751,.513,.385
D27_1,2863339,2156502,1078970,.753,.500,.376
D27_2,1154815,864873,501443,.748,.579,.434
D27_3,655023,483121,301640,.737,.624,.460
D27_4,423301,313877,203606,.741,.648,.480
D27_5,2541102,1909900,952251,.751,.498,.374
D27_6,805636,602587,368823,.747,.612,.457
D27_7,755294,561055,343364,.742,.611,.454
D28_1,3054090,2294996,1133288,.751,.493,.371
D28_10,874429,659267,365979,.753,.555,.418
D28_11,5434411,4161827,1669878,.765,.401,.307
D28_12,873484,654809,390124,.749,.595,.446
D28_13,464982,350855,225233,.754,.641,.484
D28_14,613734,473002,261901,.770,.553,.426
D28_2,2563204,1926586,983334,.751,.510,.383
D28_3,1766150,1324291,729509,.749,.550,.413
D28_4,533836,400805,247615,.750,.617,.463
D28_5,1919951,1450837,771475,.755,.531,.401
D28_6,3539,2687,2549,.759,.948,.720
D28_7,2731328,2050924,1026707,.750,.500,.375
D28_8,2337082,1756627,925920,.751,.527,.396
D28_9,944440,692225,421640,.732,.609,.446
D29_1,35290,26312,19279,.745,.732,.546
D30_1,1182661,883143,504924,.746,.571,.426
D30_10,2369818,1789594,902736,.755,.504,.380
D30_11,1096118,824140,470191,.751,.570,.428
D30_12,1525647,1158472,635894,.759,.548,.416
D30_13,2382898,1797701,934224,.754,.519,.392
D30_14,756946,570896,344039,.754,.602,.454
D30_15,2957270,2241427,1088270,.757,.485,.367
D30_16,2089601,1570142,780336,.751,.496,.373
D30_17,2404340,1817533,928672,.755,.510,.386
D30_18,3582452,2695196,1300867,.752,.482,.363
D30_19,826044,625959,373832,.757,.597,.452
D30_2,1926090,1442403,776771,.748,.538,.403
D30_20,857509,648043,383838,.755,.592,.447
D30_21,2390397,1801844,924147,.753,.512,.386
D30_22,1850852,1394155,733468,.753,.526,.396
D30_23,3424136,2564846,1256733,.749,.489,.367
D30_24,4243162,3195692,1479342,.753,.462,.348
D30_25,3229270,2445600,1200377,.757,.490,.371
D30_3,2153447,1619727,847190,.752,.523,.393
D30_4,3823700,2895741,1387677,.757,.479,.362
D30_5,2434553,1836112,943826,.754,.514,.387
D30_6,1863366,1405455,755648,.754,.537,.405
D30_7,7330,5693,5267,.776,.925,.718
D30_8,2601114,1947794,957362,.748,.491,.368
D30_9,2856899,2148355,1075857,.751,.500,.376
D31_1,1383430,1041523,585956,.752,.562,.423
D31_10,275198,207748,135835,.754,.653,.493
D31_11,167464,125968,84661,.752,.672,.505
D31_12,8107864,6201881,2279805,.764,.367,.281
D31_13,1432039,1083011,599894,.756,.553,.418
D31_14,2269700,1717471,889045,.756,.517,.391
D31_15,997327,746127,437004,.748,.585,.438
D31_16,1341963,1012440,571040,.754,.564,.425
D31_17,746612,583735,317067,.781,.543,.424
D31_18,114308,86183,59819,.753,.694,.523
D31_19,39386,29698,21483,.754,.723,.545
D31_2,2131005,1609228,838403,.755,.520,.393
D31_3,3687582,2779988,1337248,.753,.481,.362
D31_4,3091273,2326801,1144187,.752,.491,.370
D31_5,3267321,2473695,1216113,.757,.491,.372
D31_6,2658797,2003123,1012578,.753,.505,.380
D31_7,2639568,1985500,977210,.752,.492,.370
D31_8,2603356,1958359,992126,.752,.506,.381
D31_9,7894,5990,5192,.758,.866,.657
D32_1,148329,112022,77022,.755,.687,.519
D32_2,1515577,1147252,625749,.756,.545,.412
D32_3,1425997,1063679,603248,.745,.567,.423
D32_4,763891,573377,324811,.750,.566,.425
D32_5,890865,664995,400334,.746,.602,.449
D32_6,1334311,999599,564820,.749,.565,.423
D32_7,934616,711677,419771,.761,.589,.449
D33_1,1762200,1330285,727279,.754,.546,.412
D33_10,1173032,897599,460464,.765,.512,.392
D33_11,948486,732568,385466,.772,.526,.406
D33_12,2693990,2114877,937354,.785,.443,.347
D33_13,554271,418760,239621,.755,.572,.432
D33_14,278727,208110,127312,.746,.611,.456
D33_15,831201,637418,342652,.766,.537,.412
D33_16,452301,342547,198507,.757,.579,.438
D33_17,1451819,1148175,555829,.790,.484,.382
D33_18,843537,648502,353314,.768,.544,.418
D33_19,572497,444281,254973,.776,.573,.445
D33_2,1686743,1286038,699008,.762,.543,.414
D33_20,1128544,860007,457629,.762,.532,.405
D33_21,935899,713198,384812,.762,.539,.411
D33_22,1016835,774716,416348,.761,.537,.409
D33_23,1320095,1046171,505030,.792,.482,.382
D33_24,943594,715987,384217,.758,.536,.407
D33_25,1034798,805289,427203,.778,.530,.412
D33_3,34135,26038,19162,.762,.735,.561
D33_4,768579,582824,319150,.758,.547,.415
D33_5,866242,655565,351230,.756,.535,.405
D33_6,562553,426461,243569,.758,.571,.432
D33_7,1747092,1367931,638680,.782,.466,.365
D33_8,637594,482758,267730,.757,.554,.419
D33_9,913043,705834,366647,.773,.519,.401
D34_1,1513850,1211810,583905,.800,.481,.385
D34_10,1386845,1091887,558021,.787,.511,.402
D34_11,1309556,1049377,512806,.801,.488,.391
D34_2,1392789,1097205,535051,.787,.487,.384
D34_3,1808306,1421546,673462,.786,.473,.372
D34_4,4297584,3387871,1384010,.788,.408,.322
D34_5,406692,312988,184717,.769,.590,.454
D34_6,2335025,1827700,817471,.782,.447,.350
D34_7,579301,440291,250415,.760,.568,.432
D34_8,1077882,823908,436385,.764,.529,.404
D34_9,1174351,924732,452886,.787,.489,.385
D35_1,731097,555357,306329,.759,.551,.418
D35_10,1578551,1242038,592075,.786,.476,.375
D35_11,1557620,1221192,580754,.784,.475,.372
D35_12,889062,674847,368750,.759,.546,.414
D35_13,1238562,946342,492422,.764,.520,.397
D35_14,1362865,1073993,521686,.788,.485,.382
D35_15,819894,623386,342639,.760,.549,.417
D35_16,947325,720389,386366,.760,.536,.407
D35_17,498942,380146,220774,.761,.580,.442
D35_18,583049,441196,248470,.756,.563,.426
D35_19,523396,400775,232494,.765,.580,.444
D35_2,1349823,1065769,521313,.789,.489,.386
D35_20,358888,273346,160925,.761,.588,.448
D35_21,807360,621206,342416,.769,.551,.424
D35_22,1663134,1313338,620444,.789,.472,.373
D35_23,941008,720375,379282,.765,.526,.403
D35_24,760120,585517,318912,.770,.544,.419
D35_25,881305,682047,360809,.773,.529,.409
D35_3,835387,627525,344640,.751,.549,.412
D35_4,1029808,779147,414246,.756,.531,.402
D35_5,912090,702841,373815,.770,.531,.409
D35_6,501893,382832,222322,.762,.580,.442
D35_7,1497249,1186603,570026,.792,.480,.380
D35_8,2832439,2213315,995829,.781,.449,.351
D35_9,1526042,1198938,571523,.785,.476,.374
D36_1,845908,679025,344813,.802,.507,.407
D36_10,500972,382729,220039,.763,.574,.439
D36_11,939216,713686,361505,.759,.506,.384
D36_12,1767277,1346331,667040,.761,.495,.377
D36_13,733360,558530,308838,.761,.552,.421
D36_14,721017,550861,308844,.764,.560,.428
D36_15,642882,486337,271716,.756,.558,.422
D36_16,867179,664151,355850,.765,.535,.410
D36_17,1123764,858485,452110,.763,.526,.402
D36_18,1421469,1082553,531016,.761,.490,.373
D36_19,1104981,844242,442789,.764,.524,.400
D36_2,659666,501219,280883,.759,.560,.425
D36_20,4256051,3271029,1350846,.768,.412,.317
D36_21,1746539,1330976,630066,.762,.473,.360
D36_22,640103,493854,280013,.771,.566,.437
D36_23,774232,592218,321132,.764,.542,.414
D36_24,695284,531799,296056,.764,.556,.425
D36_25,800859,611024,333131,.762,.545,.415
D36_3,598308,458339,259409,.766,.565,.433
D36_4,956834,756761,390769,.790,.516,.408
D36_5,524669,404790,234070,.771,.578,.446
D36_6,677278,512483,288502,.756,.562,.425
D36_7,849147,642694,349688,.756,.544,.411
D36_8,8901,6929,5995,.778,.865,.673
D36_9,971973,741309,398840,.762,.538,.410
D37_1,1291624,980901,501101,.759,.510,.387
D37_10,1547636,1191979,591232,.770,.496,.382
D37_11,1357880,1034905,532097,.762,.514,.391
D37_12,711799,561101,314957,.788,.561,.442
D37_13,9529310,7222487,2591684,.757,.358,.271
D37_14,2294749,1740914,802447,.758,.460,.349
D37_15,1446699,1096014,537862,.757,.490,.371
D37_16,1157974,851306,468999,.735,.550,.405
D37_17,216925,159320,100071,.734,.628,.461
D37_18,2623850,1998333,909203,.761,.454,.346
D37_19,1793539,1357154,646217,.756,.476,.360
D37_2,1469394,1113322,541979,.757,.486,.368
D37_20,1247489,923767,494561,.740,.535,.396
D37_21,1859164,1418659,669561,.763,.471,.360
D37_22,1573594,1163484,611547,.739,.525,.388
D37_23,1245009,951971,472425,.764,.496,.379
D37_24,1552122,1192927,578080,.768,.484,.372
D37_25,1502667,1113170,596386,.740,.535,.396
D37_3,392675,309552,185342,.788,.598,.471
D37_4,1028126,786542,400315,.765,.508,.389
D37_5,1154537,892449,462404,.772,.518,.400
D37_6,7222,5584,4873,.773,.872,.674
D37_7,1201382,915148,471310,.761,.515,.392
D37_8,2740547,2090783,937748,.762,.448,.342
D37_9,613971,466312,263549,.759,.565,.429
D38_1,842167,620668,346460,.736,.558,.411
D38_10,1498308,1127367,598505,.752,.530,.399
D38_11,2978232,2257805,1004305,.758,.444,.337
D38_12,1441377,1098013,540598,.761,.492,.375
D38_13,1548923,1173623,572875,.757,.488,.369
D38_14,2259487,1666255,832606,.737,.499,.368
D38_15,1760723,1306281,677754,.741,.518,.384
D38_16,2542001,1867488,915985,.734,.490,.360
D38_17,996219,737493,412420,.740,.559,.413
D38_18,928339,688578,379395,.741,.550,.408
D38_19,278606,207752,130491,.745,.628,.468
D38_2,1331201,996909,524294,.748,.525,.393
D38_20,1432485,1067795,563199,.745,.527,.393
D38_21,1935614,1479653,694127,.764,.469,.358
D38_22,1208882,897671,486670,.742,.542,.402
D38_23,1645830,1221098,634722,.741,.519,.385
D38_24,1999135,1476290,761155,.738,.515,.380
D38_25,2036872,1505663,758462,.739,.503,.372
D38_3,1783619,1322117,674157,.741,.509,.377
D38_4,1205779,928004,453867,.769,.489,.376
D38_5,2122233,1611923,754746,.759,.468,.355
D38_6,802581,590638,334552,.735,.566,.416
D38_7,1961079,1449193,745210,.738,.514,.379
D38_8,2142053,1591259,781904,.742,.491,.365
D38_9,2569605,1952282,887850,.759,.454,.345
D39_1,1924382,1460386,685847,.758,.469,.356
D39_10,1100585,815009,454577,.740,.557,.413
D39_2,985425,729862,409837,.740,.561,.415
D39_3,726027,541477,315958,.745,.583,.435
D39_4,2096796,1552003,782980,.740,.504,.373
D39_5,2369164,1751081,863567,.739,.493,.364
D39_6,1214202,929023,465835,.765,.501,.383
D39_7,2165708,1640147,758307,.757,.462,.350
D39_8,2163623,1646991,771764,.761,.468,.356
D39_9,2649330,1973992,976936,.745,.494,.368
HR1_1,2161248,1650561,774104,.763,.468,.358
HR1_2,2157188,1633974,775575,.757,.474,.359
HR1_3,1116791,849912,434542,.761,.511,.389
HR1_4,393163,297516,170703,.756,.573,.434
HR1_5,2650206,1970897,967516,.743,.490,.365
HR1_6,1007319,771492,396404,.765,.513,.393
HR2_1,554316,430919,232863,.777,.540,.420
HR2_2,1025749,798737,406533,.778,.508,.396
HR2_3,1517104,1126911,592297,.742,.525,.390
HR2_4,2414497,1831370,850821,.758,.464,.352
HR2_5,1705114,1299387,626696,.762,.482,.367
HR2_6,2052649,1520022,760921,.740,.500,.370
HR2_7,1498467,1141236,568130,.761,.497,.379
HR4_1,929964,691876,388939,.743,.562,.418
HR4_2,1341114,998657,536800,.744,.537,.400
HR4_3,2435299,1838577,843949,.754,.459,.346
HR4_4,1697498,1282206,620736,.755,.484,.365
HR4_5,1296938,988795,495396,.762,.501,.381
HR4_6,823883,651360,340717,.790,.523,.413
HR4_7,1520026,1163773,568743,.765,.488,.374
HR4_8,1080014,843174,427367,.780,.506,.395
HR5_1,1062478,791552,436787,.745,.551,.411
HR5_2,3608671,2668432,1243689,.739,.466,.344
HR5_3,1966971,1511606,713931,.768,.472,.362
HR5_4,800864,591907,329547,.739,.556,.411
HR7_1,1125786,831021,454589,.738,.547,.403
HR7_2,1381208,1053244,515715,.762,.489,.373
HR7_3,1149236,847946,467757,.737,.551,.407
HR7_4,1467748,1114628,549427,.759,.492,.374
HR7_5,730834,566266,303129,.774,.535,.414
HR8_1,1705531,1307539,630744,.766,.482,.369
HR8_2,1466626,1124928,555938,.767,.494,.379
HR8_3,1713564,1318531,633412,.769,.480,.369
JR1_1,3369409,2606583,1136842,.773,.436,.337
JR1_2,1442810,1065905,567212,.738,.532,.393
JR1_3,1359413,1035051,514770,.761,.497,.378
JR3_1,1425594,1055669,569884,.740,.539,.399
JR3_10,7253,5576,5170,.768,.927,.712
JR3_11,1567601,1198070,581623,.764,.485,.371
JR3_12,3064529,2340938,1030058,.763,.440,.336
JR3_13,870721,647254,372403,.743,.575,.427
JR3_14,4131325,3106049,845469,.751,.272,.204
JR3_15,1525583,1163712,571507,.762,.491,.374
JR3_16,50539,38477,19730,.761,.512,.390
JR3_17,2051418,1560043,739682,.760,.474,.360
JR3_18,1671008,1257885,381299,.752,.303,.228
JR3_19,2889805,2199304,984039,.761,.447,.340
JR3_2,2199441,1672566,778118,.760,.465,.353
JR3_20,2188738,1670145,778490,.763,.466,.355
JR3_21,1952259,1498320,711528,.767,.474,.364
JR3_22,1814132,1385245,665430,.763,.480,.366
JR3_23,1527863,1168029,574188,.764,.491,.375
JR3_24,1490240,1132831,559499,.760,.493,.375
JR3_25,1838724,1396546,670795,.759,.480,.364
JR3_3,1389700,1064195,525358,.765,.493,.378
JR3_4,3568110,2651610,1221206,.743,.460,.342
JR3_5,1354234,1007617,544605,.744,.540,.402
JR3_6,3537806,2695515,1164723,.761,.432,.329
JR3_7,2447653,1861973,861412,.760,.462,.351
JR3_8,1217794,922520,465307,.757,.504,.382
JR3_9,9801,8769,3552,.894,.405,.362
JR4_1,10333509,7771945,1864727,.752,.239,.180
JR4_10,1724767,1312974,630340,.761,.480,.365
JR4_11,2552640,1944463,887297,.761,.456,.347
JR4_12,5607335,4250429,1705599,.758,.401,.304
JR4_13,73602,55709,25398,.756,.455,.345
JR4_14,3350579,2665333,1249524,.795,.468,.372
JR4_15,414298,324671,198709,.783,.612,.479
JR4_16,3985303,3141265,1433536,.788,.456,.359
JR4_17,4564138,3610844,1602738,.791,.443,.351
JR4_18,1637301,1251382,602391,.764,.481,.367
JR4_19,3728992,2825283,1208677,.757,.427,.324
JR4_2,1518694,1140320,351891,.750,.308,.231
JR4_20,4510933,3556201,1595142,.788,.448,.353
JR4_21,3231096,2545630,1210327,.787,.475,.374
JR4_22,961154,753532,427971,.783,.567,.445
JR4_23,1920452,1456163,686331,.758,.471,.357
JR4_24,2989769,2271218,1011245,.759,.445,.338
JR4_25,1240889,981097,534120,.790,.544,.430
JR4_3,2746121,2083887,940296,.758,.451,.342
JR4_4,2041334,1534901,462266,.751,.301,.226
JR4_5,190467,143769,56754,.754,.394,.297
JR4_6,115363,87422,37749,.757,.431,.327
JR4_7,239557,181309,69248,.756,.381,.289
JR4_8,1687223,1281411,620475,.759,.484,.367
JR4_9,1999454,1496168,442978,.748,.296,.221
JR5_1,2353515,1789840,823145,.760,.459,.349
JR5_10,2064154,1573285,799580,.762,.508,.387
JR5_11,3822702,2903282,1239089,.759,.426,.324
JR5_12,3414666,2565752,1239533,.751,.483,.363
JR5_13,3690342,2799729,1317687,.758,.470,.357
JR5_14,2160387,1674120,851594,.774,.508,.394
JR5_15,1244161,946929,523125,.761,.552,.420
JR5_16,3700869,2790207,1321800,.753,.473,.357
JR5_17,1038707,797085,444890,.767,.558,.428
JR5_18,4789322,3644065,1492217,.760,.409,.311
JR5_19,43502,33756,24633,.775,.729,.566
JR5_2,5101320,3882112,1580996,.761,.407,.309
JR5_20,977492,750503,387967,.767,.516,.396
JR5_21,2577899,1949179,970756,.756,.498,.376
JR5_22,1692185,1278702,625256,.755,.488,.369
JR5_23,3001747,2273696,1015973,.757,.446,.338
JR5_24,3204131,2444804,1174494,.763,.480,.366
JR5_25,2485427,1891488,864047,.761,.456,.347
JR5_3,2928050,2240973,1000187,.765,.446,.341
JR5_4,1600330,1272380,666795,.795,.524,.416
JR5_5,3844441,2916787,1358551,.758,.465,.353
JR5_6,20144,15200,11732,.754,.771,.582
JR5_7,4066274,3142300,1429819,.772,.455,.351
JR5_8,2616179,2002326,902408,.765,.450,.344
JR5_9,2723145,2078872,934654,.763,.449,.343
NSR_01,1604321,1193252,609675,.743,.510,.380
NSR_02,2109091,1566129,751697,.742,.479,.356
NSR_03,12281,9504,7751,.773,.815,.631
NSR_04,5398144,4090717,1637499,.757,.400,.303
NSR_05,393195,299953,167879,.762,.559,.426
NSR_06,1252606,966262,479577,.771,.496,.382
NSR_07,1268318,959790,479516,.756,.499,.378
NSR_08,992275,680140,378775,.685,.556,.381
NSR_09,178304,135162,85557,.758,.632,.479
NSR_10,901080,683461,356249,.758,.521,.395
NSR_11,518371,391108,218240,.754,.558,.421
NSR_12,996414,756113,392460,.758,.519,.393
NSR_13,75683,58585,37048,.774,.632,.489
NSR_14,289187,221008,130835,.764,.591,.452
NSR_15,2144661,1631608,763865,.760,.468,.356
RD_BTOC_001,1341856,1079379,687851,.804,.637,.512
RD_BTOC_002,2463022,1982106,1155219,.804,.582,.469
RD_BTOC_003,1247806,1002328,639689,.803,.638,.512
RD_BTOC_004,1100076,887419,579154,.806,.652,.526
RD_BTOC_005,141875,115306,89143,.812,.773,.628
RD_BTOC_006,356977,292043,210344,.818,.720,.589
RD_BTOC_007,1345742,1082747,689709,.804,.636,.512
RD_BTOC_008,1554369,1252586,777538,.805,.620,.500
RD_BTOC_009,1243567,1004372,643232,.807,.640,.517
RD_BTOC_010,1579878,1272038,788777,.805,.620,.499
RD_BTOC_011,1284476,1030391,658741,.802,.639,.512
RD_BTOC_012,1390916,1122675,679405,.807,.605,.488
RD_BTOC_013,2911308,2357342,1273549,.809,.540,.437
RD_BTOC_014,1670869,1352231,786529,.809,.581,.470
RD_BTOC_015,1437774,1161624,690734,.807,.594,.480
RD_BTOC_016,173940,143437,103410,.824,.720,.594
RD_BTOC_017,516589,426082,279300,.824,.655,.540
RD_BTOC_018,1404055,1140382,687723,.812,.603,.489
RD_BTOC_019,2331830,1888280,1048451,.809,.555,.449
RD_BTOC_020,1841958,1493592,856339,.810,.573,.464
RD_BTOC_021,1980924,1602422,915052,.808,.571,.461
RD_BTOC_022,1692454,1366857,801003,.807,.586,.473
RD_BTOC_023,1251582,1014335,642676,.810,.633,.513
RD_BTOC_024,2147214,1750392,1025559,.815,.585,.477
RD_BTOC_025,1284687,1043857,651981,.812,.624,.507
RD_BTQP_001,1326845,1080095,675340,.814,.625,.508
RD_BTQP_002,114295,94340,72300,.825,.766,.632
RD_BTQP_003,413729,343338,238122,.829,.693,.575
RD_BTQP_004,1454029,1182069,724423,.812,.612,.498
RD_BTQP_005,1724848,1403712,842291,.813,.600,.488
RD_BTQP_006,1395984,1137424,705475,.814,.620,.505
RD_BTQP_007,1667302,1354240,821522,.812,.606,.492
RD_BTQP_008,1425851,1157460,717807,.811,.620,.503
RD_BTQP_009,1766033,1421921,860756,.805,.605,.487
RD_BTQP_010,1607891,1294346,793779,.804,.613,.493
RD_BTQP_011,2274480,1831780,1061557,.805,.579,.466
RD_BTQP_012,1322005,1064756,661310,.805,.621,.500
RD_BTQP_013,1432974,1154106,712451,.805,.617,.497
RD_BTQP_014,207481,169121,122954,.815,.727,.592
RD_BTQP_015,519400,423752,287928,.815,.679,.554
RD_BTQP_016,1459871,1174030,726088,.804,.618,.497
RD_BTQP_017,1937015,1553572,920619,.802,.592,.475
RD_BTQP_018,1459225,1177214,727719,.806,.618,.498
