Index,SampleID,Species,Project,SampleSite,Site,SiteWaypoint,Valley,CollectionYear,CollectionDate,WaypointName,NameGroup,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes,RangeWidePhylo,RangeWidePopGen,JSWC
887,SS21_13,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G3,,,,Y
888,SS21_14,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H3,,,,Y
889,SS21_15,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,A4,,,,Y
890,D38_14,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B4,,,,Y
891,D38_15,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,C4,,,,Y
892,D38_16,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D4,,,,Y
893,D38_17,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,E4,,,,Y
894,D38_18,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,F4,,,,Y
895,D38_19,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G4,,,,Y
896,D38_20,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H4,,,,Y
897,SS21_16,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,A5,,,,Y
898,D38_22,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B5,,,,Y
899,D38_23,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,C5,,,,Y
900,D38_24,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D5,,,,Y
901,D38_25,Relict dace,Johnson Springs Wetland Complex,Ditch 38,GSJS,GSJS_D38,Goshute Valley,2019,,D38,Deast,11,710291.94,4538021.45,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,E5,,,,Y
902,SS21_17,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,F5,,,,Y
903,D39_2,Relict dace,Johnson Springs Wetland Complex,Ditch 39,GSJS,GSJS_D39,Goshute Valley,2019,,D39,Deast,11,710213.48,4538094.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G5,,,,Y
904,D39_3,Relict dace,Johnson Springs Wetland Complex,Ditch 39,GSJS,GSJS_D39,Goshute Valley,2019,,D39,Deast,11,710213.48,4538094.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H5,,,,Y
905,D39_4,Relict dace,Johnson Springs Wetland Complex,Ditch 39,GSJS,GSJS_D39,Goshute Valley,2019,,D39,Deast,11,710213.48,4538094.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,A6,,,,Y
906,D39_5,Relict dace,Johnson Springs Wetland Complex,Ditch 39,GSJS,GSJS_D39,Goshute Valley,2019,,D39,Deast,11,710213.48,4538094.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B6,,,,Y
907,C33_1,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,C6,,,,Y
908,C33_2,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D6,,,,Y
909,C33_3,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,E6,,,,Y
910,D39_9,Relict dace,Johnson Springs Wetland Complex,Ditch 39,GSJS,GSJS_D39,Goshute Valley,2019,,D39,Deast,11,710213.48,4538094.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,F6,,,,Y
911,D39_10,Relict dace,Johnson Springs Wetland Complex,Ditch 39,GSJS,GSJS_D39,Goshute Valley,2019,,D39,Deast,11,710213.48,4538094.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G6,,,,Y
912,C33_4,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H6,,,,Y
913,C33_5,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,A7,,,,Y
914,C33_6,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B7,,,,Y
915,C33_7,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,C7,,,,Y
916,HR1_5,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 1,GSJS,GSJS_HR1,Goshute Valley,2019,,HR1,HR,11,711263.28,4538396.39,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D7,,,,Y
917,C33_9,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,E7,,,,Y
918,C33_8,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,F7,,,,Y
919,C33_10,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G7,,,,Y
920,HR2_3,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 2,GSJS,GSJS_HR2,Goshute Valley,2019,,HR2,HR,11,711248.53,4538295.78,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H7,,,,Y
921,C33_12,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,A8,,,,Y
922,C33_13,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B8,,,,Y
923,HR2_6,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 2,GSJS,GSJS_HR2,Goshute Valley,2019,,HR2,HR,11,711248.53,4538295.78,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,C8,,,,Y
924,C33_14,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D8,,,,Y
925,HR4_1,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 4,GSJS,GSJS_HR4,Goshute Valley,2019,,HR4,HR,11,711195.63,4538122.3,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,E8,,,,Y
926,HR4_2,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 4,GSJS,GSJS_HR4,Goshute Valley,2019,,HR4,HR,11,711195.63,4538122.3,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,F8,,,,Y
927,C33_15,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G8,,,,Y
928,C33_16,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H8,,,,Y
929,C33_17,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,A9,,,,Y
930,C33_18,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B9,,,,Y
931,C33_19,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,C9,,,,Y
932,C33_21,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D9,,,,Y
933,HR5_1,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 5,GSJS,GSJS_HR5,Goshute Valley,2019,,HR5,HR,11,711180.01,4538011.28,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,E9,,,,Y
934,HR5_2,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 5,GSJS,GSJS_HR5,Goshute Valley,2019,,HR5,HR,11,711180.01,4538011.28,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,F9,,,,Y
935,C33_24,Relict dace,Johnson Springs Wetland Complex,Channel 33,GSJS,GSJS_C33,Goshute Valley,2019,,C33,Ceast,11,711299.71,4538500.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G9,,,,Y
936,HR5_4,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 5,GSJS,GSJS_HR5,Goshute Valley,2019,,HR5,HR,11,711180.01,4538011.28,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H9,,,,Y
937,HR7_1,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 7,GSJS,GSJS_HR7,Goshute Valley,2019,,HR7,HR,11,711295.37,4537764.95,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,A10,,,,Y
938,SS21_20,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B10,,,,Y
939,HR7_3,Relict dace,Johnson Springs Wetland Complex,Hardy Reservoir 7,GSJS,GSJS_HR7,Goshute Valley,2019,,HR7,HR,11,711295.37,4537764.95,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,C10,,,,Y
940,SS21_21,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D10,,,,Y
941,SS21_24,Relict dace,Johnson Springs Wetland Complex,South Spring 21,GSJS,GSJS_SS21,Goshute Valley,2019,,SS21,SSsouth,11,709304.82,4537734.32,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,E10,,,,Y
942,COR_01,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,F10,,Y,Y,
943,COR_02,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,G10,,Y,Y,
944,COR_04,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,H10,,Y,Y,
945,COR_05,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,A11,,Y,Y,
946,JR1_2,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 1,GSJS,GSJS_JR1,Goshute Valley,2019,,JR1,JR,11,709740.86,4537707.26,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,B11,,,,Y
947,COR_06,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,C11,,Y,Y,
948,JR3_1,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 3,GSJS,GSJS_JR3,Goshute Valley,2019,,JR3,JR,11,710043.43,4537645.92,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,D11,,,,Y
949,COR_09,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,E11,,Y,Y,
950,COR_10,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,F11,,Y,Y,
951,JR3_4,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 3,GSJS,GSJS_JR3,Goshute Valley,2019,,JR3,JR,11,710043.43,4537645.92,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,G11,,,,Y
952,JR3_5,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 3,GSJS,GSJS_JR3,Goshute Valley,2019,,JR3,JR,11,710043.43,4537645.92,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H11,,,,Y
953,COR_11,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,A12,,Y,Y,
954,COR_12,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,B12,,Y,Y,
955,COR_15,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Heath Korell,Nevada Department of Wildlife,2022,Melanie LaCava,10,C12,,Y,Y,
956,COR_16,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Sam Keely,Nevada Department of Wildlife,2022,Melanie LaCava,10,D12,,Y,Y,
957,COR_17,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Sam Keely,Nevada Department of Wildlife,2022,Melanie LaCava,10,E12,,Y,Y,
958,COR_18,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Chalie Scott,Nevada Department of Wildlife,2022,Melanie LaCava,10,F12,,Y,Y,
959,COR_19,Relict dace,,Cordano Ranch,STCO,STCO,Steptoe Valley,2022,2/10/22,COR,,11,691347,4437850,Spring head and spring brook,Chalie Scott,Nevada Department of Wildlife,2022,Melanie LaCava,10,G12,,Y,Y,
960,JR3_13,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 3,GSJS,GSJS_JR3,Goshute Valley,2019,,JR3,JR,11,710043.43,4537645.92,,Sarah Epstein,SWCA,2022,Melanie LaCava,10,H12,,,,Y
961,BSN_17,Relict dace,Johnson Springs Wetland Complex,Big Spring North,GSJS,GSJS_BSN,Goshute Valley,2019,,BSN,BS,11,709112.432,4538023.224,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,A1,,,,Y
962,BSN_25,Relict dace,Johnson Springs Wetland Complex,Big Spring North,GSJS,GSJS_BSN,Goshute Valley,2019,,BSN,BS,11,709112.432,4538023.224,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,B1,,,,Y
963,BSS_19,Relict dace,Johnson Springs Wetland Complex,Big Spring South,GSJS,GSJS_BSS,Goshute Valley,2019,,BSS,BS,11,709075.5212,4537940.161,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,C1,,,,Y
964,C02_17,Relict dace,Johnson Springs Wetland Complex,Channel 02,GSJS,GSJS_C02,Goshute Valley,2019,,C02,Cnorth,11,710019.5523,4539808.735,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,D1,,,,Y
965,C02_24,Relict dace,Johnson Springs Wetland Complex,Channel 02,GSJS,GSJS_C02,Goshute Valley,2019,,C02,Cnorth,11,710019.5523,4539808.735,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,E1,,,,Y
966,C15_11,Relict dace,Johnson Springs Wetland Complex,Channel 15,GSJS,GSJS_C15,Goshute Valley,2019,,C15,Cnorth,11,710507.1706,4538715.002,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,F1,,,,Y
967,C16_21,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,G1,,,,Y
968,C17_10,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,H1,,,,Y
969,C18_02,Relict dace,Johnson Springs Wetland Complex,Channel 18,GSJS,GSJS_C18,Goshute Valley,2019,,C18,Ceast,11,711003.0699,4538738.133,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,A2,,,,Y
970,C18_03,Relict dace,Johnson Springs Wetland Complex,Channel 18,GSJS,GSJS_C18,Goshute Valley,2019,,C18,Ceast,11,711003.0699,4538738.133,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,B2,,,,Y
971,C18_04,Relict dace,Johnson Springs Wetland Complex,Channel 18,GSJS,GSJS_C18,Goshute Valley,2019,,C18,Ceast,11,711003.0699,4538738.133,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,C2,,,,Y
972,C22_01,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,D2,,,,Y
973,C23_14,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,E2,,,,Y
974,C24_02,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,F2,,,,Y
975,C24_04,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,G2,,,,Y
976,C24_09,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,H2,,,,Y
977,C24_11,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,A3,,,,Y
978,C24_12,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,B3,,,,Y
979,C24_13,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,C3,,,,Y
980,C24_19,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,D3,,,,Y
981,C30_03,Relict dace,Johnson Springs Wetland Complex,Channel 30,GSJS,GSJS_C30,Goshute Valley,2019,,C30,Ceast,11,711256.3408,4538806.655,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,E3,,,,Y
982,C31_02,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,F3,,,,Y
983,C31_08,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,G3,,,,Y
984,C31_17,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,H3,,,,Y
985,C32_02,Relict dace,Johnson Springs Wetland Complex,Channel 32,GSJS,GSJS_C32,Goshute Valley,2019,,C32,Ceast,11,711273.6881,4538608.028,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,A4,,,,Y
986,CS20_06,Relict dace,Johnson Springs Wetland Complex,Central Spring 20,GSJS,GSJS_CS20,Goshute Valley,2019,,CS20,CSsouth,11,709662.6639,4538601.569,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,B4,,,,Y
987,CS20_16,Relict dace,Johnson Springs Wetland Complex,Central Spring 20,GSJS,GSJS_CS20,Goshute Valley,2019,,CS20,CSsouth,11,709662.6639,4538601.569,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,C4,,,,Y
988,CS20_25,Relict dace,Johnson Springs Wetland Complex,Central Spring 20,GSJS,GSJS_CS20,Goshute Valley,2019,,CS20,CSsouth,11,709662.6639,4538601.569,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,D4,,,,Y
989,CS27_13,Relict dace,Johnson Springs Wetland Complex,Central Spring 27,GSJS,GSJS_CS27,Goshute Valley,2019,,CS27,CSsouth,11,709524.5938,4538472.679,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,E4,,,,Y
990,CS29_05,Relict dace,Johnson Springs Wetland Complex,Central Spring 29,GSJS,GSJS_CS29,Goshute Valley,2019,,CS29,CSsouth,11,709480.2363,4538370.505,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,F4,,,,Y
991,CS30A_07,Relict dace,Johnson Springs Wetland Complex,Central Spring 30A,GSJS,GSJS_CS30A,Goshute Valley,2019,,CS30A,CSsouth,11,709518.5838,4538305.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,G4,,,,Y
992,CS30A_08,Relict dace,Johnson Springs Wetland Complex,Central Spring 30A,GSJS,GSJS_CS30A,Goshute Valley,2019,,CS30A,CSsouth,11,709518.5838,4538305.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,H4,,,,Y
993,CS30A_10,Relict dace,Johnson Springs Wetland Complex,Central Spring 30A,GSJS,GSJS_CS30A,Goshute Valley,2019,,CS30A,CSsouth,11,709518.5838,4538305.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,A5,,,,Y
994,CS30A_22,Relict dace,Johnson Springs Wetland Complex,Central Spring 30A,GSJS,GSJS_CS30A,Goshute Valley,2019,,CS30A,CSsouth,11,709518.5838,4538305.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,B5,,,,Y
995,CS30A_25,Relict dace,Johnson Springs Wetland Complex,Central Spring 30A,GSJS,GSJS_CS30A,Goshute Valley,2019,,CS30A,CSsouth,11,709518.5838,4538305.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,C5,,,,Y
996,D02_21,Relict dace,Johnson Springs Wetland Complex,Ditch 02,GSJS,GSJS_D02,Goshute Valley,2019,,D02,Dnorth,11,709850.2364,4539940.714,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,D5,,,,Y
997,D08_02,Relict dace,Johnson Springs Wetland Complex,Ditch 08,GSJS,GSJS_D08,Goshute Valley,2019,,D08,Dwest,11,709716.1149,4538777.105,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,E5,,,,Y
998,D09_21,Relict dace,Johnson Springs Wetland Complex,Ditch 09,GSJS,GSJS_D09,Goshute Valley,2019,,D09,Dwest,11,709700.2836,4538678.394,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,F5,,,,Y
999,D09_22,Relict dace,Johnson Springs Wetland Complex,Ditch 09,GSJS,GSJS_D09,Goshute Valley,2019,,D09,Dwest,11,709700.2836,4538678.394,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,G5,,,,Y
1000,D09_25,Relict dace,Johnson Springs Wetland Complex,Ditch 09,GSJS,GSJS_D09,Goshute Valley,2019,,D09,Dwest,11,709700.2836,4538678.394,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,H5,,,,Y
1001,D10_18,Relict dace,Johnson Springs Wetland Complex,Ditch 10,GSJS,GSJS_D10,Goshute Valley,2019,,D10,Dwest,11,709671.9975,4538583.561,,Sarah Epstein,SWCA,2022,Melanie LaCava,11,A6,,,,Y
