SampleID,Path,Species,Project,SampleSite,Valley,CollectionYear,CollectionDate,WaypointName,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes
RD_GSJS_057,/home/mlacava/align/RAD_alignments/RD_GSJS_057_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS11,11,709611,4538736,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H5,NA
RD_GSJS_058,/home/mlacava/align/RAD_alignments/RD_GSJS_058_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS11,11,709611,4538736,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A6,NA
RD_GSJS_059,/home/mlacava/align/RAD_alignments/RD_GSJS_059_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B6,NA
RD_GSJS_060,/home/mlacava/align/RAD_alignments/RD_GSJS_060_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C6,NA
RD_GSJS_061,/home/mlacava/align/RAD_alignments/RD_GSJS_061_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D6,NA
RD_GSJS_062,/home/mlacava/align/RAD_alignments/RD_GSJS_062_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E6,NA
RD_GSJS_063,/home/mlacava/align/RAD_alignments/RD_GSJS_063_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F6,NA
RD_GSJS_064,/home/mlacava/align/RAD_alignments/RD_GSJS_064_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G6,NA
RD_GSJS_065,/home/mlacava/align/RAD_alignments/RD_GSJS_065_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H6,NA
RD_GSJS_066,/home/mlacava/align/RAD_alignments/RD_GSJS_066_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A7,NA
RD_GSJS_067,/home/mlacava/align/RAD_alignments/RD_GSJS_067_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B7,NA
RD_GSJS_068,/home/mlacava/align/RAD_alignments/RD_GSJS_068_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C7,NA
RD_GSJS_069,/home/mlacava/align/RAD_alignments/RD_GSJS_069_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D7,NA
RD_GSJS_070,/home/mlacava/align/RAD_alignments/RD_GSJS_070_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E7,NA
RD_GSJS_071,/home/mlacava/align/RAD_alignments/RD_GSJS_071_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F7,NA
RD_GSJS_072,/home/mlacava/align/RAD_alignments/RD_GSJS_072_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G7,NA
RD_GSJS_073,/home/mlacava/align/RAD_alignments/RD_GSJS_073_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H7,NA
RD_GSJS_074,/home/mlacava/align/RAD_alignments/RD_GSJS_074_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A8,NA
RD_GSJS_075,/home/mlacava/align/RAD_alignments/RD_GSJS_075_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B8,NA
RD_GSJS_076,/home/mlacava/align/RAD_alignments/RD_GSJS_076_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C8,NA
RD_GSJS_077,/home/mlacava/align/RAD_alignments/RD_GSJS_077_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D8,NA
RD_GSJS_078,/home/mlacava/align/RAD_alignments/RD_GSJS_078_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS16,11,709752,4538726,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E8,NA
RD_GSJS_079,/home/mlacava/align/RAD_alignments/RD_GSJS_079_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F8,NA
RD_GSJS_080,/home/mlacava/align/RAD_alignments/RD_GSJS_080_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G8,NA
RD_GSJS_081,/home/mlacava/align/RAD_alignments/RD_GSJS_081_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H8,NA
RD_GSJS_082,/home/mlacava/align/RAD_alignments/RD_GSJS_082_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A9,NA
RD_GSJS_083,/home/mlacava/align/RAD_alignments/RD_GSJS_083_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B9,NA
RD_GSJS_084,/home/mlacava/align/RAD_alignments/RD_GSJS_084_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C9,NA
RD_GSJS_085,/home/mlacava/align/RAD_alignments/RD_GSJS_085_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D9,NA
RD_GSJS_086,/home/mlacava/align/RAD_alignments/RD_GSJS_086_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E9,NA
RD_GSJS_087,/home/mlacava/align/RAD_alignments/RD_GSJS_087_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F9,NA
RD_GSJS_088,/home/mlacava/align/RAD_alignments/RD_GSJS_088_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G9,NA
RD_GSJS_089,/home/mlacava/align/RAD_alignments/RD_GSJS_089_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H9,NA
RD_GSJS_090,/home/mlacava/align/RAD_alignments/RD_GSJS_090_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A10,NA
RD_GSJS_091,/home/mlacava/align/RAD_alignments/RD_GSJS_091_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B10,NA
RD_GSJS_092,/home/mlacava/align/RAD_alignments/RD_GSJS_092_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F5,NA
RD_GSJS_093,/home/mlacava/align/RAD_alignments/RD_GSJS_093_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G5,NA
RD_GSJS_094,/home/mlacava/align/RAD_alignments/RD_GSJS_094_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H5,NA
RD_GSJS_095,/home/mlacava/align/RAD_alignments/RD_GSJS_095_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A6,NA
RD_GSJS_096,/home/mlacava/align/RAD_alignments/RD_GSJS_096_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B6,NA
RD_GSJS_097,/home/mlacava/align/RAD_alignments/RD_GSJS_097_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C6,NA
RD_GSJS_098,/home/mlacava/align/RAD_alignments/RD_GSJS_098_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,CS22A,11,709727,4538535,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D6,NA
RD_GSJS_099,/home/mlacava/align/RAD_alignments/RD_GSJS_099_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E6,NA
RD_GSJS_100,/home/mlacava/align/RAD_alignments/RD_GSJS_100_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F6,NA
RD_GSJS_101,/home/mlacava/align/RAD_alignments/RD_GSJS_101_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G6,NA
RD_GSJS_102,/home/mlacava/align/RAD_alignments/RD_GSJS_102_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H6,NA
RD_GSJS_103,/home/mlacava/align/RAD_alignments/RD_GSJS_103_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A7,NA
RD_GSJS_104,/home/mlacava/align/RAD_alignments/RD_GSJS_104_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B7,NA
RD_GSJS_105,/home/mlacava/align/RAD_alignments/RD_GSJS_105_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C7,NA
RD_GSJS_106,/home/mlacava/align/RAD_alignments/RD_GSJS_106_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D7,NA
RD_GSJS_107,/home/mlacava/align/RAD_alignments/RD_GSJS_107_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E7,NA
RD_GSJS_108,/home/mlacava/align/RAD_alignments/RD_GSJS_108_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F7,NA
RD_GSJS_109,/home/mlacava/align/RAD_alignments/RD_GSJS_109_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G7,NA
RD_GSJS_110,/home/mlacava/align/RAD_alignments/RD_GSJS_110_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H7,NA
RD_GSJS_111,/home/mlacava/align/RAD_alignments/RD_GSJS_111_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A8,NA
RD_GSJS_112,/home/mlacava/align/RAD_alignments/RD_GSJS_112_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B8,NA
RD_GSJS_113,/home/mlacava/align/RAD_alignments/RD_GSJS_113_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C8,NA
RD_GSJS_114,/home/mlacava/align/RAD_alignments/RD_GSJS_114_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D8,NA
RD_GSJS_115,/home/mlacava/align/RAD_alignments/RD_GSJS_115_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E8,NA
RD_GSJS_116,/home/mlacava/align/RAD_alignments/RD_GSJS_116_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F8,NA
RD_GSJS_117,/home/mlacava/align/RAD_alignments/RD_GSJS_117_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G8,NA
RD_GSJS_118,/home/mlacava/align/RAD_alignments/RD_GSJS_118_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H8,NA
RD_GSJS_119,/home/mlacava/align/RAD_alignments/RD_GSJS_119_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A9,NA
RD_GSJS_120,/home/mlacava/align/RAD_alignments/RD_GSJS_120_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B9,NA
RD_GSJS_121,/home/mlacava/align/RAD_alignments/RD_GSJS_121_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C9,NA
RD_GSJS_122,/home/mlacava/align/RAD_alignments/RD_GSJS_122_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D9,NA
RD_GSJS_123,/home/mlacava/align/RAD_alignments/RD_GSJS_123_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E9,NA
RD_GSJS_124,/home/mlacava/align/RAD_alignments/RD_GSJS_124_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F9,NA
RD_GSJS_125,/home/mlacava/align/RAD_alignments/RD_GSJS_125_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G9,NA
RD_GSJS_126,/home/mlacava/align/RAD_alignments/RD_GSJS_126_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H9,NA
RD_GSJS_127,/home/mlacava/align/RAD_alignments/RD_GSJS_127_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A10,NA
RD_GSJS_128,/home/mlacava/align/RAD_alignments/RD_GSJS_128_sorted_proper_rmdup.bam,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B10,NA
RD_GSTS_001,/home/mlacava/align/RAD_alignments/RD_GSTS_001_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F5,NA
RD_GSTS_002,/home/mlacava/align/RAD_alignments/RD_GSTS_002_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G5,NA
RD_GSTS_003,/home/mlacava/align/RAD_alignments/RD_GSTS_003_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H5,NA
RD_GSTS_004,/home/mlacava/align/RAD_alignments/RD_GSTS_004_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B6,NA
RD_GSTS_005,/home/mlacava/align/RAD_alignments/RD_GSTS_005_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A6,NA
RD_GSTS_006,/home/mlacava/align/RAD_alignments/RD_GSTS_006_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C6,NA
RD_GSTS_007,/home/mlacava/align/RAD_alignments/RD_GSTS_007_sorted_proper_rmdup.bam,Relict Dace,NA,Twin Springs,Goshute Valley,2017,6/27/17,RD40T1,11,684334,4469069,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D6,NA
