SampleID,Species,Project,SampleSite,Valley,CollectionYear,CollectionDate,WaypointName,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes
RD_GSJS_111,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A8,
RD_GSJS_112,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B8,
RD_GSJS_113,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C8,
RD_GSJS_114,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D8,
RD_GSJS_115,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E8,
RD_GSJS_116,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F8,
RD_GSJS_117,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G8,
RD_GSJS_118,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,BS,11,709050,4538009,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H8,
RD_GSJS_119,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A9,
RD_GSJS_120,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B9,
RD_GSJS_121,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C9,
RD_GSJS_122,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D9,
RD_GSJS_123,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E9,
RD_GSJS_124,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F9,
RD_GSJS_125,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G9,
RD_GSJS_126,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H9,
RD_GSJS_127,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A10,
RD_GSJS_128,Relict Dace,Johnson Springs Wetland Complex,Johnson Springs Wetland Complex,Goshute Valley,2017,7/19/17,SS19,11,709338,4537788,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B10,
RD_RBFR_001,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C10,
RD_RBFR_002,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D10,
RD_RBFR_003,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E10,
RD_RBFR_004,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F10,
RD_RBFR_005,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G10,
RD_RBFR_006,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H10,
RD_RBFR_007,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A11,
RD_RBFR_008,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B11,
RD_RBFR_009,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C11,
RD_RBFR_010,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D11,
RD_RBFR_011,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C10,
RD_RBFR_012,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D10,
RD_RBFR_013,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E10,
RD_RBFR_014,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F10,
RD_RBFR_015,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G10,
RD_RBFR_016,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H10,
RD_RBFR_017,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A11,
RD_RBFR_018,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B11,
RD_RBFR_019,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C11,
RD_RBFR_020,Relict Dace,,Franklin River,Ruby Valley,2017,7/19/17,FR-1,11,652571,4501295,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D11,
RD_RBRL_001,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C10,
RD_RBRL_002,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D10,
SD_RBRL_003,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E10,"Likely misID, speckled dace"
SD_RBRL_004,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F10,"Likely misID, speckled dace"
SD_RBRL_005,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G10,"Likely misID, speckled dace"
RD_RBRL_006,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H10,
RD_RBRL_007,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A11,
SD_RBRL_008,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B11,"Likely misID, speckled dace"
RD_RBRL_009,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C11,
RD_RBRL_010,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D11,
SD_RBRL_011,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C10,"Likely misID, speckled dace"
SD_RBRL_012,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D10,"Likely misID, speckled dace"
SD_RBRL_013,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E10,"Likely misID, speckled dace"
RD_RBRL_014,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F10,
SD_RBRL_015,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G10,"Likely misID, speckled dace"
SD_RBRL_016,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H10,"Likely misID, speckled dace"
SD_RBRL_017,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A11,"Likely misID, speckled dace"
SD_RBRL_018,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B11,"Likely misID, speckled dace"
RD_RBRL_019,Relict Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C11,
SD_RBRL_020,Speckled Dace,,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D11,"Likely misID, speckled dace"
RD_SPSH_001,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E11,
RD_SPSH_002,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F11,
RD_SPSH_003,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G11,
RD_SPSH_004,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H11,
RD_SPSH_005,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A12,
RD_SPSH_006,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B12,
RD_SPSH_007,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C12,
RD_SPSH_008,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D12,
RD_SPSH_009,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E12,
RD_SPSH_010,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F12,
RD_SPSH_011,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E11,
RD_SPSH_012,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F11,
RD_SPSH_013,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G11,
RD_SPSH_014,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H11,
RD_SPSH_015,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A12,
RD_SPSH_016,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B12,
RD_SPSH_017,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C12,
RD_SPSH_018,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D12,
RD_SPSH_019,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E12,
RD_SPSH_020,Relict Dace,,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F12,
RD_SPKR_001,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E11,
RD_SPKR_002,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F11,
RD_SPKR_003,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G11,
RD_SPKR_004,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H11,
RD_SPKR_005,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A12,
RD_SPKR_006,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B12,
RD_SPKR_007,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C12,
RD_SPKR_008,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D12,
RD_SPKR_009,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E12,
RD_SPKR_010,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21A,11,715479,4368865,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F12,
RD_SPKR_011,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E11,
RD_SPKR_012,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F11,
RD_SPKR_013,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G11,
RD_SPKR_014,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H11,
RD_SPKR_015,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A12,
RD_SPKR_016,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B12,
RD_SPKR_017,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C12,
RD_SPKR_018,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D12,
RD_SPKR_019,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E12,
RD_SPKR_020,Relict Dace,,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F12,
RD_RBFL_001,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,A1,
RD_RBFL_002,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,B1,
RD_RBFL_003,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,C1,
RD_RBFL_004,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,D1,
RD_RBFL_005,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,E1,
RD_RBFL_006,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,F1,
RD_RBFL_007,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,G1,
RD_RBFL_008,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,H1,
RD_RBFL_009,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,A2,
RD_RBFL_010,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,B2,
RD_RBFL_011,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,C2,
RD_RBFL_012,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,D2,
RD_RBFL_013,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,E2,
RD_RBFL_014,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,F2,
RD_RBFL_015,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,G2,
RD_RBFL_016,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,H2,Concentrated DNA
RD_RBFL_017,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,A3,
RD_RBFL_018,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,B3,
RD_RBFL_019,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,C3,
RD_RBFL_020,Relict Dace,,Franklin Lake,Ruby Valley,2017,9/14/17,FLS,11,633495,4466496,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,D3,Concentrated DNA
RD_RBRL_021,Relict Dace,,"Ruby Lake, Pond 246",Ruby Valley,2017,9/14/17,RLS,11,625494,4437359,,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 5,E3,
