D37_13	9567370,7262398,2613802
D37_14	2304896,1748585,807169
D37_15	1452470,1102748,541744
D37_16	1162627,854699,470882
D37_17	217901,160075,100637
D37_18	2634116,2009037,915561
D37_19	1800576,1364903,650722
D37_1	1296652,985969,504195
D37_20	1252551,927683,496692
D37_21	1866939,1426604,674556
D37_22	1579963,1168241,614304
D37_23	1249790,957341,475771
D37_24	1558581,1199367,582363
D37_25	1509013,1118040,599494
D37_2	1474944,1119194,545144
D37_3	393840,311204,186530
D37_4	1032002,791194,403447
D37_5	1158779,897882,465762
D37_6	7242,5606,4891
D37_7	1205951,921015,474890
D37_8	2751375,2103315,945001
D37_9	616204,468840,265268
D38_10	1503901,1132507,601530
D38_11	2990263,2270775,1011649
D38_12	1447116,1104400,544335
D38_13	1555466,1180361,576814
D38_14	2268614,1673289,836520
D38_15	1768025,1312702,681434
D38_16	2552310,1874772,920044
D38_17	1000224,740894,414460
D38_18	932206,692054,381238
D38_19	279723,208893,131381
D38_1	845634,623454,347958
D38_20	1438235,1072069,565731
D38_21	1943180,1488234,698945
D38_22	1213933,901515,489232
D38_23	1652292,1225541,637135
D38_24	2006991,1482822,764806
D38_25	2045021,1513468,762932
D38_2	1336568,1001632,526632
D38_3	1791106,1327643,677654
D38_4	1210935,933660,457439
D38_5	2130923,1619908,759222
D38_6	805919,593269,336195
D38_7	1969090,1454417,748751
D38_8	2151488,1599149,786295
D38_9	2579583,1962505,894188
D39_10	1105118,817963,456714
D39_1	1932269,1469083,691126
D39_2	989170,733117,412030
D39_3	728872,543668,317175
D39_4	2105336,1558960,787197
D39_5	2378729,1758161,867391
D39_6	1219154,934038,469232
D39_7	2174649,1648802,763330
D39_8	2172170,1656065,776874
D39_9	2659600,1981202,981236
HR1_1	2169775,1660245,779106
HR1_2	2166456,1644074,782050
HR1_3	1121650,854830,437733
HR1_4	395023,299448,172028
HR1_5	2660963,1979039,972133
HR1_6	1011532,775944,399088
HR2_1	556307,433738,234841
HR2_2	1029864,802916,409355
HR2_3	1523035,1131336,595251
HR2_4	2424647,1841324,856506
HR2_5	1711884,1307061,630588
HR2_6	2061083,1526909,765267
HR2_7	1504395,1147894,572074
HR4_1	933824,694540,390716
HR4_2	1346398,1003218,539784
HR4_3	2445462,1849277,850011
HR4_4	1704134,1290394,625426
HR4_5	1302239,994302,498664
HR4_6	827139,655196,343365
HR4_7	1526359,1170232,572729
HR4_8	1084116,848142,430582
HR5_1	1066884,794869,438776
HR5_2	3623162,2680162,1249880
HR5_3	1975143,1519434,718594
HR5_4	803975,595387,331411
HR7_1	1130411,834935,456852
HR7_2	1386917,1058458,518668
HR7_3	1153954,851832,469854
HR7_4	1473989,1121302,553687
HR7_5	733974,569666,305327
HR8_1	1712104,1314905,635171
HR8_2	1472684,1131354,559913
HR8_3	1720801,1326118,637791
JR1_1	3382353,2620872,1145754
JR1_2	1448637,1070577,569911
JR1_3	1364755,1040965,518478
JR3_10	7284,5593,5186
JR3_11	1574041,1205166,585775
JR3_12	3076775,2353786,1037004
JR3_13	874163,650068,374385
JR3_14	4149439,3125058,856144
JR3_15	1531484,1171011,575821
JR3_16	50732,38896,19967
JR3_17	2059599,1568222,744797
JR3_18	1677687,1265764,385441
JR3_19	2901064,2212666,991593
JR3_1	1431364,1059472,572555
JR3_20	2197366,1679609,783879
JR3_21	1960680,1505641,716230
JR3_22	1820871,1392759,669982
JR3_23	1533829,1174869,578301
JR3_24	1496302,1139440,563540
JR3_25	1846805,1404474,675561
JR3_2	2208303,1680962,783328
JR3_3	1395222,1070621,529181
JR3_4	3582035,2661897,1226928
JR3_5	1359414,1011961,547368
JR3_6	3551860,2709997,1173023
JR3_7	2457710,1872972,867687
JR3_8	1222687,927840,468424
JR3_9	9824,8781,3564
JR4_10	1731230,1319732,634102
JR4_11	2563044,1954805,893194
JR4_12	5630645,4273499,1718618
JR4_13	73874,56071,25685
JR4_14	3363042,2682903,1259549
JR4_15	415856,326468,200063
JR4_16	4000495,3159994,1443550
JR4_17	4580676,3634444,1615267
JR4_18	1643847,1256804,605366
JR4_19	3743723,2841005,1217183
JR4_1	10378680,7817461,1889493
JR4_20	4529017,3578269,1607421
JR4_21	3243900,2560908,1219676
JR4_22	964759,757993,430777
JR4_23	1927779,1464304,690991
JR4_24	3001358,2283261,1018185
JR4_25	1245320,987474,537725
JR4_2	1525460,1147963,355768
JR4_3	2757318,2096250,947150
JR4_4	2050280,1543671,467586
JR4_5	191369,144991,57427
JR4_6	115802,87822,38024
JR4_7	240549,182329,69845
JR4_8	1693953,1288414,624708
JR4_9	2008490,1504822,448400
JR5_10	2071734,1581807,804278
JR5_11	3837506,2920012,1247832
JR5_12	3427791,2576696,1246206
JR5_13	3703843,2812695,1325693
JR5_14	2168360,1682508,856876
JR5_15	1249173,950900,525414
JR5_16	3714794,2805292,1330722
JR5_17	1042403,801671,447573
JR5_18	4809289,3663365,1503398
JR5_19	43675,33932,24744
JR5_1	2362908,1799357,828138
JR5_20	981473,755739,391215
JR5_21	2587786,1958132,976593
JR5_22	1699372,1286622,629775
JR5_23	3014850,2286266,1023301
JR5_24	3216375,2457378,1181927
JR5_25	2495624,1902460,869940
JR5_2	5121802,3903558,1592510
JR5_3	2939530,2252434,1006849
JR5_4	1606170,1281220,672055
JR5_5	3859480,2931810,1367325
JR5_6	20205,15325,11812
JR5_7	4081021,3159787,1439381
JR5_8	2626898,2013498,909020
JR5_9	2734357,2090190,940984
NSR_01	1611596,1200235,614136
NSR_02	2118689,1575306,756976
NSR_03	12324,9561,7816
NSR_04	5420449,4111550,1648987
NSR_05	394770,301136,168727
NSR_06	1257584,971885,483197
NSR_07	1273419,964788,482428
NSR_08	998698,685856,382881
NSR_09	179122,136233,86261
NSR_10	904796,686737,358431
NSR_11	520507,393351,219606
NSR_12	1000530,759729,394790
NSR_13	76009,58814,37260
NSR_14	290318,222485,131879
NSR_15	2153246,1639159,767914
RD_BTOC_001	1341856,1079379,687851
RD_BTOC_002	2463022,1982106,1155219
RD_BTOC_003	1247806,1002328,639689
RD_BTOC_004	1100076,887419,579154
RD_BTOC_005	141875,115306,89143
RD_BTOC_006	356977,292043,210344
RD_BTOC_007	1345742,1082747,689709
RD_BTOC_008	1554369,1252586,777538
RD_BTOC_009	1243567,1004372,643232
RD_BTOC_010	1579878,1272038,788777
RD_BTOC_011	1284476,1030391,658741
RD_BTOC_012	1390916,1122675,679405
RD_BTOC_013	2911308,2357342,1273549
RD_BTOC_014	1670869,1352231,786529
RD_BTOC_015	1437774,1161624,690734
RD_BTOC_016	173940,143437,103410
RD_BTOC_017	516589,426082,279300
RD_BTOC_018	1404055,1140382,687723
RD_BTOC_019	2331830,1888280,1048451
RD_BTOC_020	1841958,1493592,856339
RD_BTOC_021	1980924,1602422,915052
RD_BTOC_022	1692454,1366857,801003
RD_BTOC_023	1251582,1014335,642676
RD_BTOC_024	2147214,1750392,1025559
RD_BTOC_025	1284687,1043857,651981
RD_BTQP_001	1326845,1080095,675340
RD_BTQP_002	114295,94340,72300
RD_BTQP_003	413729,343338,238122
RD_BTQP_004	1454029,1182069,724423
RD_BTQP_005	1724848,1403712,842291
RD_BTQP_006	1395984,1137424,705475
RD_BTQP_007	1667302,1354240,821522
RD_BTQP_008	1425851,1157460,717807
RD_BTQP_009	1766033,1421921,860756
RD_BTQP_010	1607891,1294346,793779
RD_BTQP_011	2274480,1831780,1061557
RD_BTQP_012	1322005,1064756,661310
RD_BTQP_013	1432974,1154106,712451
RD_BTQP_014	207481,169121,122954
RD_BTQP_015	519400,423752,287928
RD_BTQP_016	1459871,1174030,726088
RD_BTQP_017	1937015,1553572,920619
RD_BTQP_018	1459225,1177214,727719
RD_BTQP_019	1871885,1503394,899274
RD_BTQP_020	1548431,1244751,760854
RD_GSJS_001	1081551,870531,572139
RD_GSJS_002	1264415,1017740,651507
RD_GSJS_003	1734766,1395511,864238
RD_GSJS_004	1008522,811314,537912
RD_GSJS_005	879521,710494,479648
RD_GSJS_006	355629,291536,211031
RD_GSJS_007	1213042,984932,631778
RD_GSJS_008	1425982,1150655,725137
RD_GSJS_009	1358313,1073151,681949
RD_GSJS_010	984114,793847,532140
RD_GSJS_011	1437190,1159617,735374
RD_GSJS_012	1070273,860873,570215
RD_GSJS_013	1233849,994924,647220
RD_GSJS_014	1504955,1213020,764691
RD_GSJS_015	591266,481170,334920
RD_GSJS_016	1456252,1172026,733785
RD_GSJS_017	1323087,1067374,679615
RD_GSJS_018	1208350,976877,598712
RD_GSJS_019	893397,730776,455176
RD_GSJS_020	715404,589893,377021
RD_GSJS_021	1167391,954892,578253
RD_GSJS_022	1716680,1384060,808847
RD_GSJS_023	2180209,1766320,996216
RD_GSJS_024	2115218,1712683,969187
RD_GSJS_025	1544905,1251237,738670
RD_GSJS_026	1113142,903646,557374
RD_GSJS_027	722019,594271,381201
RD_GSJS_028	1293116,1058399,636001
RD_GSJS_029	1749917,1421103,833523
RD_GSJS_030	1874912,1514541,865435
RD_GSJS_031	2335242,1890456,1055804
RD_GSJS_032	1678245,1358929,798949
RD_GSJS_033	1679532,1356403,784289
RD_GSJS_034	631177,512152,337385
RD_GSJS_035	388197,320095,217890
RD_GSJS_036	1415910,1153419,673873
RD_GSJS_037	1421305,1151989,686947
RD_GSJS_038	1442076,1165162,700074
RD_GSJS_039	1980648,1601772,919085
RD_GSJS_040	1864445,1506024,862534
RD_GSJS_041	1273429,1030644,626117
RD_GSJS_042	1925459,1562399,898763
RD_GSJS_043	366386,301708,205253
RD_GSJS_044	1513445,1231605,728950
RD_GSJS_045	1307779,1059856,642656
RD_GSJS_046	1512625,1223521,732261
RD_GSJS_047	1047763,848506,531452
RD_GSJS_048	1420667,1148780,694656
RD_GSJS_049	922892,747899,472888
RD_GSJS_050	1413850,1142902,685858
RD_GSJS_051	1644135,1331862,777926
RD_GSJS_052	551260,453074,300444
RD_GSJS_053	1179115,956326,584579
RD_GSJS_054	1645849,1335611,782142
RD_GSJS_055	1238854,1011173,641947
RD_GSJS_056	829639,682858,445515
RD_GSJS_057	632871,522514,352809
RD_GSJS_058	1165827,961225,602856
RD_GSJS_059	1444680,1173474,729275
RD_GSJS_060	1750587,1422843,861630
RD_GSJS_061	1404282,1137311,713353
RD_GSJS_062	1123549,914140,588808
RD_GSJS_063	1023221,834708,542059
RD_GSJS_064	635971,525306,356423
RD_GSJS_065	994798,817657,530993
RD_GSJS_066	1637373,1333949,814618
RD_GSJS_067	1548798,1260855,779319
RD_GSJS_068	1918830,1564285,936032
RD_GSJS_069	1496738,1214647,757241
RD_GSJS_070	1375005,1118665,697567
RD_GSJS_071	587203,477373,330776
RD_GSJS_072	385900,318409,226264
RD_GSJS_073	1128526,921340,581090
RD_GSJS_074	1291604,1048736,660489
RD_GSJS_075	1315019,1070786,678066
RD_GSJS_076	1691617,1376333,831814
RD_GSJS_077	1757994,1429594,864210
RD_GSJS_078	1062028,862773,557678
RD_GSJS_079	1817947,1487095,899960
RD_GSJS_080	345056,285995,202602
RD_GSJS_081	1333846,1091849,676868
RD_GSJS_082	1500063,1218961,747408
RD_GSJS_083	1424573,1158428,728809
RD_GSJS_084	1130955,920316,593838
RD_GSJS_085	1706184,1392036,845309
RD_GSJS_086	946726,768793,505428
RD_GSJS_087	1324785,1076558,674210
RD_GSJS_088	1589855,1294911,793121
RD_GSJS_089	666945,550080,369652
RD_GSJS_090	1380880,1123043,699128
RD_GSJS_091	1473932,1202039,741576
RD_GSJS_092	1208636,973063,618664
RD_GSJS_093	1004857,807025,520571
RD_GSJS_094	753496,616806,408069
RD_GSJS_095	1404727,1140756,703714
RD_GSJS_096	1680746,1353572,824237
RD_GSJS_097	2082945,1675336,993155
RD_GSJS_098	1675557,1348367,823333
RD_GSJS_099	1241505,1001759,637463
RD_GSJS_100	1228429,993354,632140
RD_GSJS_101	743649,606103,403901
RD_GSJS_102	1161713,942345,595925
RD_GSJS_103	1553886,1252858,776267
RD_GSJS_104	1574614,1269042,783450
RD_GSJS_105	1990999,1607753,959328
RD_GSJS_106	1594187,1287467,794072
RD_GSJS_107	1365642,1095555,687621
RD_GSJS_108	617155,497120,342169
RD_GSJS_109	548868,450116,305976
RD_GSJS_110	1070565,864113,551441
RD_GSJS_111	1295317,1045363,656088
RD_GSJS_112	1446960,1166457,729017
RD_GSJS_113	1878800,1517523,910065
RD_GSJS_114	1911536,1542437,924995
RD_GSJS_115	1218894,985016,628274
RD_GSJS_116	1920471,1552393,932269
RD_GSJS_117	476048,386823,267697
RD_GSJS_118	1465575,1186668,734393
RD_GSJS_119	1444556,1165171,729905
RD_GSJS_120	1451748,1171694,732680
RD_GSJS_121	1264703,1020998,648480
RD_GSJS_122	1615829,1304006,803262
RD_GSJS_123	1213184,977895,627362
RD_GSJS_124	1294344,1041328,656556
RD_GSJS_125	1686444,1358646,827563
RD_GSJS_126	697425,567276,381157
RD_GSJS_127	1378191,1109845,688338
RD_GSJS_128	1585319,1279730,788109
RD_GSTS_001	899403,724500,484390
RD_GSTS_002	617190,502995,345291
RD_GSTS_003	646023,531035,362262
RD_GSTS_004	1713205,1381602,846499
RD_GSTS_005	1002506,819621,529642
RD_GSTS_006	1769034,1424210,871539
RD_GSTS_007	1793805,1445708,881972
RD_GSTS_008	1316389,1058333,675425
RD_GSTS_009	1039600,840318,552444
RD_GSTS_010	554137,454325,316503
RD_GSTS_011	1048739,856654,554529
RD_GSTS_012	1400755,1125847,712136
RD_GSTS_013	1376323,1108705,705785
RD_GSTS_014	1674288,1348113,829995
RD_GSTS_015	1739611,1404254,860885
RD_GSTS_016	1481799,1193279,744040
RD_GSTS_017	675712,544115,376400
RD_GSTS_018	390053,318704,228743
RD_GSTS_019	1171159,950766,603760
RD_GSTS_020	1331591,1071452,673614
RD_RBFL_001	1779779,1404220,859716
RD_RBFL_002	1548750,1221062,757241
RD_RBFL_003	1983090,1577867,949194
RD_RBFL_004	2233681,1767684,1047659
RD_RBFL_005	2058877,1650266,981954
RD_RBFL_006	1707333,1359485,837303
RD_RBFL_007	879626,710719,466463
RD_RBFL_008	1076523,857364,554474
RD_RBFL_009	2501103,1996017,1154228
RD_RBFL_010	1842984,1459432,901856
RD_RBFL_011	1390739,1094595,692328
RD_RBFL_012	2083948,1663297,993467
RD_RBFL_013	2028417,1617016,969279
RD_RBFL_014	1925203,1543843,934691
RD_RBFL_015	450338,363456,256069
RD_RBFL_016	856670,693819,462607
RD_RBFL_017	1282856,1020465,646015
RD_RBFL_018	1910469,1499455,913002
RD_RBFL_019	1820417,1450863,883335
RD_RBFL_020	1731264,1377956,846961
RD_RBFR_001	1647399,1321948,816660
RD_RBFR_002	1006969,800641,526636
RD_RBFR_003	1035066,828878,539909
RD_RBFR_004	412479,331484,235328
RD_RBFR_005	680138,548444,373164
RD_RBFR_006	573245,466301,323543
RD_RBFR_007	186054,145639,112393
RD_RBFR_008	1390651,1116335,697291
RD_RBFR_009	167319,130979,102531
RD_RBFR_010	973489,777155,510598
RD_RBFR_011	727449,585677,374913
RD_RBFR_012	1597654,1272310,751872
RD_RBFR_013	637837,511384,332174
RD_RBFR_014	579488,470818,304339
RD_RBFR_015	190851,150058,109820
RD_RBFR_016	207189,168195,121078
RD_RBFR_017	737335,580587,372544
RD_RBFR_018	1172364,940907,576904
RD_RBFR_019	295635,237221,168040
RD_RBFR_020	1170173,945838,569405
RD_RBRL_001	1722407,1398277,849084
RD_RBRL_002	1451865,1149937,717746
RD_RBRL_006	577577,477714,325698
RD_RBRL_007	1795352,1458433,871712
RD_RBRL_009	1359251,1103558,692161
RD_RBRL_010	1647236,1341065,807811
RD_RBRL_014	834895,673589,437320
RD_RBRL_019	1405917,1132373,703601
RD_RBRL_021	1500049,1157524,736227
RD_RBRL_022	1288157,1004781,644664
RD_RBRL_023	1437292,1133616,711227
RD_RBRL_024	628080,492754,339516
RD_RBRL_025	1726156,1344634,825700
RD_RBRL_026	1343932,1007228,655208
RD_RBRL_027	1571212,1193060,754475
RD_RBRL_028	1591723,1222392,749482
RD_RBRL_029	1488939,1177485,737980
RD_RBRL_030	1336799,1039735,663361
RD_RBRL_031	83833,66770,53691
RD_RBRL_032	160118,117579,92715
RD_SPKR_001	1301612,1059062,667209
RD_SPKR_002	227330,187688,138407
RD_SPKR_003	871013,717980,468258
RD_SPKR_004	537517,442951,300107
RD_SPKR_005	1078378,874554,559153
RD_SPKR_006	1084764,881423,565132
RD_SPKR_007	1461927,1188280,731385
RD_SPKR_008	1526875,1239891,757802
RD_SPKR_009	1106947,901342,579785
RD_SPKR_010	999311,820645,522325
RD_SPKR_011	1190458,956591,605386
RD_SPKR_012	311612,255646,181946
RD_SPKR_013	1143270,926092,587518
RD_SPKR_014	780212,632429,413474
RD_SPKR_015	1253179,1009527,638950
RD_SPKR_016	1174019,944407,606239
RD_SPKR_017	1527423,1230690,752324
RD_SPKR_018	1795121,1442686,865971
RD_SPKR_019	1318193,1062068,671070
RD_SPKR_020	1346024,1088034,676188
RD_SPSH_001	1334297,1073374,686245
RD_SPSH_002	208394,171082,129911
RD_SPSH_003	891885,719046,479918
RD_SPSH_004	556705,455518,313402
RD_SPSH_005	3611257,2903871,1572117
RD_SPSH_006	1022930,822956,547186
RD_SPSH_007	1370433,1105409,701713
RD_SPSH_008	1508429,1214349,762702
RD_SPSH_009	1005587,808016,537847
RD_SPSH_010	921437,746848,492724
RD_SPSH_011	1350633,1087570,659014
RD_SPSH_012	199869,164129,117598
RD_SPSH_013	1023312,839448,518499
RD_SPSH_014	553774,453474,296655
RD_SPSH_015	1602470,1296043,760195
RD_SPSH_016	1390516,1124996,682192
RD_SPSH_017	1734331,1402387,814975
RD_SPSH_018	1848360,1485244,862171
RD_SPSH_019	1406565,1141282,693117
RD_SPSH_020	929714,757105,472395
RD_STMR_001	1808815,1463878,851369
RD_STMR_002	1500841,1219430,726921
RD_STMR_003	1724432,1402125,838519
RD_STMR_004	1477034,1201472,733273
RD_STMR_005	1549109,1256939,766807
RD_STMR_006	1921573,1564160,925494
RD_STMR_007	1626992,1322395,796799
RD_STMR_008	1191640,970059,614152
RD_STMR_009	458579,376186,259758
RD_STMR_010	781973,642305,422795
RD_STMR_011	2180667,1771817,1022677
RD_STMR_012	1494776,1214102,756515
RD_STMR_013	1725410,1401729,854909
RD_STMR_014	1465237,1189872,732195
RD_STMR_015	1686685,1367667,829761
RD_STMR_016	1334417,1078026,682146
RD_STMR_017	331152,273491,194163
RD_STMR_018	899015,744372,483088
RD_STMR_019	1055897,863337,546647
RD_STMR_020	1708328,1389640,839965
RD_STMR_021	1339982,1088568,684752
RD_STPR_001	1494783,1214248,751494
RD_STPR_002	1137504,922903,585302
RD_STPR_003	1221453,992556,630454
RD_STPR_004	1150335,934216,591787
RD_STPR_005	519823,428606,295966
RD_STPR_006	1764396,1431128,853321
RD_STPR_007	1657050,1344577,814015
RD_STPR_008	1577277,1266160,772205
RD_STPR_009	1347431,1081708,669854
RD_STPR_010	1508133,1203701,741966
RD_STPR_011	2045514,1642594,964949
RD_STPR_012	1714651,1376260,828086
RD_STPR_013	1415238,1139453,705627
RD_STPR_014	775525,625625,411865
RD_STPR_015	887033,717598,465327
RD_STPR_016	1869891,1498067,887995
RD_STPR_017	1216557,973303,620349
RD_STPR_018	1208594,965532,611281
RD_STPR_019	762442,612074,409692
RD_STPR_020	1730145,1389077,841593
RD_STPR_021	1493969,1204721,746541
RD_STPR_022	523856,425381,289049
RD_STPR_023	972962,794023,512222
RD_STPR_024	1163794,937816,591009
RD_STPR_025	1743993,1398672,847757
RD_STPR_026	1433390,1151142,719634
RD_STPR_027	1632028,1312179,804944
RD_STPR_028	1651932,1326638,810357
RD_STPR_029	1438649,1157938,719756
RD_STPR_030	1537093,1232442,756111
RD_STPR_031	770488,624393,414109
RD_STPR_032	1729570,1390195,835171
RD_STRT_001	1866233,1509601,872069
RD_STRT_002	1835516,1484162,847540
RD_STRT_003	1263274,1018768,620088
RD_STRT_004	676417,555775,355708
RD_STRT_005	955476,782973,483244
RD_STRT_006	1767239,1429892,831093
RD_STRT_007	1746001,1409526,828670
RD_STRT_008	1519690,1229136,727165
RD_STRT_009	1549196,1255766,737688
RD_STRT_010	1542353,1246193,726879
RD_STRT_011	991658,803396,499365
RD_STRT_012	318890,263415,180835
RD_STRT_013	968289,798603,496225
RD_STRT_014	967942,790343,491190
RD_STRT_015	2445001,1979566,1088421
RD_STRT_016	1408304,1139780,681751
RD_STRT_017	1965697,1594685,921504
RD_STRT_018	1996742,1616582,926040
RD_STRT_019	1559089,1265307,751809
RD_STRT_020	1684427,1365664,793890
RD_STRT_021	659977,542235,351160
RD_STWA_001	960277,771890,514071
RD_STWA_002	1321942,1065275,681085
RD_STWA_003	1577468,1272953,800870
RD_STWA_004	2122869,1710103,1010995
RD_STWA_005	1762308,1421857,867669
RD_STWA_006	659726,532670,367624
RD_STWA_007	574358,467911,324796
RD_STWA_008	779723,635604,428013
RD_STWA_009	2034866,1638493,988268
RD_STWA_010	1339197,1073904,698678
RD_STWA_011	1207620,972073,632894
RD_STWA_012	1466585,1181829,745833
RD_STWA_013	1858032,1495984,916055
RD_STWA_014	1088998,880027,574568
RD_STWA_015	301873,248063,181751
RD_STWA_016	753453,618277,419082
RD_STWA_017	342631,261526,193530
RD_STWA_018	1758172,1417199,877457
RD_STWA_019	386267,311398,227227
RD_STWA_020	1475456,1189215,754486
RD_STWA_021	833272,668843,450808
RD_STWA_022	1314371,1061094,684195
RD_STWA_023	1204394,971690,625595
RD_STWA_024	522116,425879,299279
RD_STWA_025	1572080,1267547,785237
RD_STWA_026	1583196,1275436,801536
RD_STWA_027	1426615,1153127,679000
RD_STWA_028	610893,492492,322703
RD_STWA_029	1554026,1248928,739612
SD_RBRL_003	1116695,910152,568408
SD_RBRL_004	503885,413378,270951
SD_RBRL_005	666659,547736,352458
SD_RBRL_008	1384715,1128909,695594
SD_RBRL_011	1846419,1494491,885545
SD_RBRL_012	1753380,1413555,835099
SD_RBRL_013	1286763,1037986,644676
SD_RBRL_015	1009184,810192,503369
SD_RBRL_016	785979,629204,407270
SD_RBRL_017	1657720,1339509,790644
SD_RBRL_018	1420326,1142617,700787
SD_RBRL_020	1536173,1240434,739656
SD_SDHR_001	724405,590637,399223
SD_SDHR_002	937981,764460,499031
SD_SDWR_001	547040,445618,305001
SD_SDWR_002	599211,488242,331382
SS03_10	1894493,1434631,701140
SS03_11	1047978,820880,461684
SS03_12	1114504,872560,493906
SS03_13	5646085,4387536,1928093
SS03_14	2168153,1681504,864502
SS03_15	1662146,1262672,611886
SS03_16	2118265,1613140,759781
SS03_17	1142916,890174,497132
SS03_18	1342645,1020079,507376
SS03_19	945666,728138,386301
SS03_1	1320958,1032425,506374
SS03_20	3333946,2666979,1276086
SS03_21	2579962,2051783,1025772
SS03_22	2079941,1664802,857087
SS03_23	675445,525083,279463
SS03_24	2220561,1774364,907117
SS03_25	1246925,964833,482148
SS03_2	2031393,1565068,791773
SS03_3	475904,370121,204759
SS03_4	2202454,1688010,860051
SS03_5	2155667,1657983,842055
SS03_6	1361721,1058526,525031
SS03_7	718199,561626,328778
SS03_8	1762973,1350466,655414
SS03_9	3146874,2421781,1066467
SS05_10	1859026,1383300,753138
SS05_11	1174105,880434,502158
SS05_12	534213,413649,225537
SS05_13	1106680,828828,477684
SS05_14	1946269,1470926,773373
SS05_15	305962,234137,134591
SS05_16	534607,402973,241847
SS05_17	2114681,1587273,839999
SS05_18	670684,503620,310107
SS05_19	915102,694726,406759
SS05_1	1051354,818648,417747
SS05_20	2330629,1763454,770788
SS05_21	1525493,1152667,534091
SS05_22	2067535,1577724,707922
SS05_23	264484,209386,120029
SS05_24	882574,678667,353192
SS05_25	12589,9702,8651
SS05_2	1658370,1257506,623960
SS05_3	3889509,3103593,1451751
SS05_4	1885777,1420814,748686
SS05_5	2015141,1505442,794106
SS05_6	1300258,987594,549513
SS05_7	1639512,1257065,684879
SS05_8	1798080,1352042,724056
SS05_9	1445848,1094883,608650
SS06_1	1264417,958349,454631
SS06_2	1291715,973660,546332
SS06_3	824223,620958,372321
SS10_10	1583529,1196791,562600
SS10_11	1029318,781539,452024
SS10_12	1332086,1012817,559067
SS10_13	6398215,4931078,1901636
SS10_14	1263261,948754,475125
SS10_15	981621,741991,431143
SS10_16	850162,640477,378711
SS10_17	1334718,1007437,478818
SS10_18	1379235,1036779,580901
SS10_19	993491,751296,436677
SS10_1	577073,443915,238003
SS10_20	1877385,1413093,649246
SS10_21	1184296,889758,512316
SS10_22	1260524,958240,454291
SS10_23	1598192,1225052,564912
SS10_24	936509,720306,353892
SS10_25	973510,736314,428373
SS10_2	568763,438051,237950
SS10_3	14408,11102,8972
SS10_4	332787,254417,145163
SS10_5	1151953,873030,498027
SS10_6	1157201,891430,426024
SS10_7	2922981,2251407,1003742
SS10_8	710267,538424,326861
SS10_9	1415163,1079496,514028
SS11_10	3762564,2874949,1195823
SS11_11	2802163,2130943,925226
SS11_12	269657,207441,119860
SS11_13	1060203,811761,392267
SS11_14	925531,700142,408084
SS11_15	662443,508718,271259
SS11_16	1993447,1515008,688255
SS11_17	854616,657009,339298
SS11_18	1659946,1258735,592057
SS11_19	1182897,898688,428488
SS11_1	52384,40546,26595
SS11_20	1597220,1208955,569646
SS11_21	1254867,952314,454633
SS11_22	1413411,1048237,589828
SS11_23	923493,698383,405182
SS11_24	2673539,2019013,892547
SS11_25	1997668,1523367,683067
SS11_2	85856,66300,41712
SS11_3	207262,159823,95540
SS11_4	1936857,1495961,675201
SS11_5	2482667,1901310,838252
SS11_6	976897,745164,367880
SS11_7	1751194,1301869,622206
SS11_8	926618,702027,408627
SS11_9	1150081,884935,444051
SS12_10	1518198,1142700,625666
SS12_11	1215496,915560,519978
SS12_12	1957335,1474217,785579
SS12_13	1321195,1003333,475455
SS12_14	1170638,877274,470298
SS12_15	3166149,2410671,1042459
SS12_16	1813144,1355184,680901
SS12_17	1450804,1104334,517970
SS12_18	2006766,1513492,767696
SS12_19	1770772,1336619,630185
SS12_1	1564662,1193275,557251
SS12_20	1674271,1259200,647258
SS12_21	1441321,1098296,513165
SS12_22	2219915,1694951,754320
SS12_23	1190117,927900,444059
SS12_24	2937098,2252198,964967
SS12_25	1449491,1102830,513195
SS12_2	62409,48518,30463
SS12_3	255077,198273,115347
SS12_4	930676,668245,364105
SS12_5	1135506,851175,486681
SS12_6	162154,125629,75547
SS12_7	687618,530072,281307
SS12_8	1516842,1174809,548978
SS12_9	818380,618267,322089
SS14_10	2192243,1671980,740699
SS14_11	1150979,886510,448146
SS14_12	1626114,1248822,575552
SS14_13	1673397,1279356,591014
SS14_14	1348785,1031777,487341
SS14_15	2004624,1534387,695114
SS14_16	523710,401798,219701
SS14_17	1844997,1404057,638761
SS14_18	327202,252027,144539
SS14_19	2705287,2063886,898418
SS14_1	222336,170842,100171
SS14_20	460923,355129,197168
SS14_21	1160732,884823,422732
SS14_22	1229089,939321,449399
SS14_23	1132483,872754,421432
SS14_24	2039325,1556123,691924
SS14_25	2050582,1572522,699134
SS14_2	743359,572341,301650
SS14_3	475090,368029,202273
SS14_4	1673650,1274220,583311
SS14_5	427235,328751,182314
SS14_6	44639,34846,22559
SS14_7	1864103,1419704,641149
SS14_8	391003,303553,169608
SS14_9	1744759,1324996,614828
SS15_1	1436557,1096261,513327
SS16_10	2356805,1774826,878411
SS16_11	1817970,1380328,703927
SS16_12	2030362,1531284,774988
SS16_13	1660800,1258703,654287
SS16_14	3432,2646,2491
SS16_15	1529811,1155405,635696
SS16_16	2939341,2256511,962590
SS16_17	2160569,1618817,859361
SS16_18	2020230,1553848,705349
SS16_19	2385739,1753198,801224
SS16_1	8796,6936,6027
SS16_20	2160557,1629860,867739
SS16_2	3597834,2697841,1271352
